datetime,carbon_intensity,cfe_pct,re_pct,region,temp_c,wind_speed,cloud_cover,solar_radiation,hour,day_of_week,month
2023-07-03 17:00:00,502.26,23.15,9.67,illinois,23.2,12.1,100,859.0,17,0,7
2023-07-03 18:00:00,500.72,22.97,10.01,illinois,23.7,13.4,100,888.0,18,0,7
2023-07-03 19:00:00,499.53,23.05,10.38,illinois,23.2,13.6,93,869.0,19,0,7
2023-07-03 20:00:00,500.19,22.78,10.42,illinois,22.9,12.6,68,804.0,20,0,7
2023-07-03 21:00:00,503.5,22.24,10.03,illinois,23.1,13.1,14,748.0,21,0,7
2023-07-03 22:00:00,506.77,21.88,9.64,illinois,23.3,11.4,0,617.0,22,0,7
2023-07-03 23:00:00,512.93,21.23,8.61,illinois,23.4,9.6,0,445.0,23,0,7
2023-07-04 00:00:00,519.7,20.29,7.22,illinois,22.7,9.5,2,262.0,0,1,7
2023-07-04 01:00:00,521.04,20.38,6.69,illinois,21.6,8.2,7,94.0,1,1,7
2023-07-04 02:00:00,517.24,21.36,7.02,illinois,20.6,7.4,3,5.0,2,1,7
2023-07-04 03:00:00,518.09,22.18,6.95,illinois,20.5,4.3,1,0.0,3,1,7
2023-07-04 04:00:00,510.09,24.0,7.81,illinois,19.6,6.3,1,0.0,4,1,7
2023-07-04 05:00:00,493.74,26.66,9.32,illinois,19.9,9.4,1,0.0,5,1,7
2023-07-04 06:00:00,480.1,27.75,8.97,illinois,19.6,10.1,0,0.0,6,1,7
2023-07-04 07:00:00,468.03,28.69,8.99,illinois,18.9,8.0,2,0.0,7,1,7
2023-07-04 08:00:00,453.92,30.84,10.65,illinois,18.4,8.2,0,0.0,8,1,7
2023-07-04 09:00:00,443.55,32.69,12.34,illinois,18.2,8.9,0,0.0,9,1,7
2023-07-04 10:00:00,443.72,33.0,12.79,illinois,18.5,9.9,0,0.0,10,1,7
2023-07-04 11:00:00,440.84,34.17,14.01,illinois,19.0,10.3,0,12.0,11,1,7
2023-07-04 12:00:00,446.11,33.23,13.9,illinois,21.1,10.8,0,122.0,12,1,7
2023-07-04 13:00:00,452.54,30.98,13.03,illinois,23.5,9.9,0,292.0,13,1,7
2023-07-04 14:00:00,465.38,28.81,12.47,illinois,26.0,8.4,0,472.0,14,1,7
2023-07-04 15:00:00,489.55,26.33,11.25,illinois,27.9,6.8,18,621.0,15,1,7
2023-07-04 16:00:00,505.53,24.43,10.46,illinois,29.0,3.9,13,746.0,16,1,7
2023-07-04 17:00:00,513.55,23.77,10.56,illinois,29.5,4.9,9,804.0,17,1,7
2023-07-04 18:00:00,513.84,23.65,10.91,illinois,29.5,9.8,31,888.0,18,1,7
2023-07-04 19:00:00,509.41,24.25,11.74,illinois,29.6,12.8,37,864.0,19,1,7
2023-07-04 20:00:00,509.59,24.18,11.8,illinois,29.1,15.5,21,781.0,20,1,7
2023-07-04 21:00:00,512.6,23.85,11.61,illinois,29.4,14.0,14,707.0,21,1,7
2023-07-04 22:00:00,514.91,23.77,11.49,illinois,29.1,10.8,13,577.0,22,1,7
2023-07-04 23:00:00,514.34,23.95,11.38,illinois,29.2,10.2,24,396.0,23,1,7
2023-07-05 00:00:00,523.31,22.71,9.7,illinois,26.0,5.8,12,229.0,0,2,7
2023-07-05 01:00:00,524.23,22.54,8.89,illinois,25.3,10.3,55,87.0,1,2,7
2023-07-05 02:00:00,523.34,22.76,8.47,illinois,24.3,9.3,18,5.0,2,2,7
2023-07-05 03:00:00,523.82,23.45,8.34,illinois,23.7,10.1,12,0.0,3,2,7
2023-07-05 04:00:00,517.0,24.78,8.77,illinois,23.2,8.7,12,0.0,4,2,7
2023-07-05 05:00:00,488.09,28.6,11.6,illinois,22.8,9.0,0,0.0,5,2,7
2023-07-05 06:00:00,452.32,31.82,13.54,illinois,22.5,9.7,0,0.0,6,2,7
2023-07-05 07:00:00,449.58,31.21,12.22,illinois,22.5,10.5,2,0.0,7,2,7
2023-07-05 08:00:00,453.27,30.46,10.95,illinois,22.2,11.1,0,0.0,8,2,7
2023-07-05 09:00:00,455.15,30.35,10.83,illinois,21.8,10.5,0,0.0,9,2,7
2023-07-05 10:00:00,463.44,29.91,11.31,illinois,21.4,11.0,0,0.0,10,2,7
2023-07-05 11:00:00,467.37,30.15,12.79,illinois,21.4,9.5,0,12.0,11,2,7
2023-07-05 12:00:00,482.55,28.88,13.14,illinois,22.2,10.9,0,117.0,12,2,7
2023-07-05 13:00:00,496.33,27.05,12.4,illinois,23.7,6.8,2,275.0,13,2,7
2023-07-05 14:00:00,499.24,26.44,12.88,illinois,25.4,11.9,15,457.0,14,2,7
2023-07-05 15:00:00,508.46,24.7,11.83,illinois,26.9,15.1,36,603.0,15,2,7
2023-07-05 16:00:00,511.92,22.76,10.33,illinois,28.1,12.4,25,709.0,16,2,7
2023-07-05 17:00:00,508.59,22.51,10.62,illinois,28.9,13.0,8,816.0,17,2,7
2023-07-05 18:00:00,504.56,22.98,11.41,illinois,29.5,12.4,14,870.0,18,2,7
2023-07-05 19:00:00,498.84,23.8,12.42,illinois,29.7,13.3,30,848.0,19,2,7
2023-07-05 20:00:00,492.61,24.58,13.31,illinois,29.1,14.2,95,719.0,20,2,7
2023-07-05 21:00:00,489.64,25.09,13.82,illinois,29.2,17.6,99,522.0,21,2,7
2023-07-05 22:00:00,487.73,25.33,13.96,illinois,26.9,15.3,100,406.0,22,2,7
2023-07-05 23:00:00,490.06,25.02,13.3,illinois,23.2,19.6,100,111.0,23,2,7
2023-07-06 00:00:00,502.77,23.59,11.34,illinois,23.9,13.5,100,60.0,0,3,7
2023-07-06 01:00:00,518.12,21.91,8.93,illinois,21.6,11.8,100,7.0,1,3,7
2023-07-06 02:00:00,510.54,22.94,9.32,illinois,21.0,7.6,100,0.0,2,3,7
2023-07-06 03:00:00,506.47,24.31,9.57,illinois,21.1,6.8,100,0.0,3,3,7
2023-07-06 04:00:00,500.95,25.66,10.03,illinois,21.0,4.4,100,0.0,4,3,7
2023-07-06 05:00:00,485.07,27.73,11.21,illinois,21.4,5.3,100,0.0,5,3,7
2023-07-06 06:00:00,477.52,28.39,11.08,illinois,21.3,9.0,100,0.0,6,3,7
2023-07-06 07:00:00,468.97,29.18,11.15,illinois,21.1,8.8,100,0.0,7,3,7
2023-07-06 08:00:00,463.12,29.46,10.81,illinois,20.5,6.1,100,0.0,8,3,7
2023-07-06 09:00:00,475.99,28.13,9.58,illinois,20.6,8.9,100,0.0,9,3,7
2023-07-06 10:00:00,489.66,26.86,8.74,illinois,20.6,10.7,100,0.0,10,3,7
2023-07-06 11:00:00,493.28,26.27,9.07,illinois,20.5,12.4,89,8.0,11,3,7
2023-07-06 12:00:00,504.87,25.11,8.83,illinois,19.9,9.3,37,96.0,12,3,7
2023-07-06 13:00:00,516.1,23.3,7.81,illinois,20.6,15.2,100,231.0,13,3,7
2023-07-06 14:00:00,521.68,22.41,7.52,illinois,20.5,17.7,70,221.0,14,3,7
2023-07-06 15:00:00,521.34,22.53,8.33,illinois,21.1,17.4,98,443.0,15,3,7
2023-07-06 16:00:00,520.69,22.51,9.03,illinois,20.6,19.3,78,534.0,16,3,7
2023-07-06 17:00:00,520.91,22.37,9.37,illinois,20.6,19.3,46,742.0,17,3,7
2023-07-06 18:00:00,512.77,23.32,10.54,illinois,20.9,19.3,100,819.0,18,3,7
2023-07-06 19:00:00,509.63,23.51,10.97,illinois,20.5,16.7,100,729.0,19,3,7
2023-07-06 20:00:00,511.0,23.15,10.76,illinois,20.8,14.3,100,694.0,20,3,7
2023-07-06 21:00:00,511.89,22.84,10.5,illinois,20.9,12.5,100,638.0,21,3,7
2023-07-06 22:00:00,514.56,22.3,9.93,illinois,21.0,12.6,100,555.0,22,3,7
2023-07-06 23:00:00,520.87,21.36,8.74,illinois,20.3,14.0,100,373.0,23,3,7
2023-07-07 00:00:00,528.94,20.19,6.98,illinois,19.6,9.0,58,210.0,0,4,7
2023-07-07 01:00:00,532.92,19.29,5.53,illinois,19.4,11.0,53,82.0,1,4,7
2023-07-07 02:00:00,533.89,19.78,5.36,illinois,18.8,8.0,25,5.0,2,4,7
2023-07-07 03:00:00,523.03,21.99,6.39,illinois,18.4,6.6,2,0.0,3,4,7
2023-07-07 04:00:00,507.1,24.32,7.66,illinois,18.1,7.1,1,0.0,4,4,7
2023-07-07 05:00:00,494.67,25.45,7.6,illinois,17.6,4.9,13,0.0,5,4,7
2023-07-07 06:00:00,481.19,26.43,7.58,illinois,18.8,2.3,37,0.0,6,4,7
2023-07-07 07:00:00,465.13,27.7,8.09,illinois,17.8,7.7,87,0.0,7,4,7
2023-07-07 08:00:00,451.78,29.18,9.36,illinois,18.0,8.9,97,0.0,8,4,7
2023-07-07 09:00:00,452.56,29.46,9.82,illinois,18.4,8.5,17,0.0,9,4,7
2023-07-07 10:00:00,456.61,29.48,10.4,illinois,18.5,8.7,96,0.0,10,4,7
2023-07-07 11:00:00,452.08,30.56,12.32,illinois,18.5,7.9,82,9.0,11,4,7
2023-07-07 12:00:00,449.08,31.3,14.0,illinois,19.6,6.2,37,87.0,12,4,7
2023-07-07 13:00:00,455.54,29.7,13.25,illinois,20.0,5.8,27,251.0,13,4,7
2023-07-07 14:00:00,471.15,27.11,11.21,illinois,20.5,9.0,47,423.0,14,4,7
2023-07-07 15:00:00,488.34,24.94,9.78,illinois,21.4,9.3,57,584.0,15,4,7
2023-07-07 16:00:00,492.83,24.64,10.17,illinois,22.0,13.6,32,708.0,16,4,7
2023-07-07 17:00:00,493.92,24.76,10.66,illinois,22.3,14.1,1,833.0,17,4,7
2023-07-07 18:00:00,499.01,23.94,10.35,illinois,22.5,13.8,10,884.0,18,4,7
2023-07-07 19:00:00,496.35,24.1,10.79,illinois,22.7,14.3,16,855.0,19,4,7
2023-07-07 20:00:00,496.81,23.83,10.65,illinois,23.0,13.2,20,817.0,20,4,7
2023-07-07 21:00:00,495.32,24.14,10.94,illinois,22.9,17.1,100,697.0,21,4,7
2023-07-07 22:00:00,499.12,23.61,10.35,illinois,22.6,16.2,100,602.0,22,4,7
2023-07-07 23:00:00,507.79,22.38,8.9,illinois,21.9,12.4,100,381.0,23,4,7
2023-07-08 00:00:00,518.85,21.02,6.87,illinois,20.9,8.1,100,175.0,0,5,7
2023-07-08 01:00:00,525.64,20.01,5.22,illinois,19.9,9.8,100,21.0,1,5,7
2023-07-08 02:00:00,519.9,21.15,5.88,illinois,19.6,8.0,100,1.0,2,5,7
2023-07-08 03:00:00,520.77,21.71,5.7,illinois,19.6,9.6,100,0.0,3,5,7
2023-07-08 04:00:00,515.03,22.8,5.82,illinois,19.6,6.1,100,0.0,4,5,7
2023-07-08 05:00:00,496.0,24.98,7.1,illinois,19.6,4.9,100,0.0,5,5,7
2023-07-08 06:00:00,476.93,26.5,7.76,illinois,19.3,6.4,100,0.0,6,5,7
2023-07-08 07:00:00,458.67,28.25,8.74,illinois,19.2,4.6,100,0.0,7,5,7
2023-07-08 08:00:00,443.35,29.77,9.71,illinois,19.0,4.5,100,0.0,8,5,7
2023-07-08 09:00:00,441.92,29.96,9.78,illinois,18.5,4.8,100,0.0,9,5,7
2023-07-08 10:00:00,439.87,30.33,10.15,illinois,18.0,6.4,100,0.0,10,5,7
2023-07-08 11:00:00,425.56,32.39,12.3,illinois,18.1,5.4,100,3.0,11,5,7
2023-07-08 12:00:00,431.5,30.99,11.3,illinois,18.6,5.5,92,27.0,12,5,7
2023-07-08 13:00:00,453.61,28.21,9.62,illinois,18.5,10.6,100,71.0,13,5,7
2023-07-08 14:00:00,466.39,26.72,9.5,illinois,18.4,17.4,100,125.0,14,5,7
2023-07-08 15:00:00,474.88,26.19,9.94,illinois,18.4,18.0,100,180.0,15,5,7
2023-07-08 16:00:00,478.08,26.1,10.59,illinois,18.4,17.7,100,169.0,16,5,7
2023-07-08 17:00:00,480.17,26.15,10.99,illinois,18.4,19.1,100,294.0,17,5,7
2023-07-08 18:00:00,480.55,26.3,11.37,illinois,18.1,20.0,100,314.0,18,5,7
2023-07-08 19:00:00,484.88,26.06,11.31,illinois,18.6,15.8,71,477.0,19,5,7
2023-07-08 20:00:00,484.47,26.39,12.02,illinois,19.3,13.2,18,686.0,20,5,7
2023-07-08 21:00:00,487.54,26.35,12.29,illinois,20.0,13.6,16,693.0,21,5,7
2023-07-08 22:00:00,496.04,25.48,11.5,illinois,20.4,14.8,0,596.0,22,5,7
2023-07-08 23:00:00,508.43,23.77,9.43,illinois,20.5,13.4,0,446.0,23,5,7
2023-07-09 00:00:00,516.95,22.27,7.26,illinois,20.0,7.6,2,268.0,0,6,7
2023-07-09 01:00:00,509.87,22.59,7.03,illinois,19.0,9.2,6,95.0,1,6,7
2023-07-09 02:00:00,491.47,24.28,8.04,illinois,18.2,11.0,86,5.0,2,6,7
2023-07-09 03:00:00,480.7,25.99,9.01,illinois,17.8,9.4,97,0.0,3,6,7
2023-07-09 04:00:00,467.48,27.73,9.77,illinois,17.2,8.7,95,0.0,4,6,7
2023-07-09 05:00:00,459.19,28.81,9.74,illinois,16.6,7.7,1,0.0,5,6,7
2023-07-09 06:00:00,441.99,30.63,10.85,illinois,16.3,9.1,3,0.0,6,6,7
2023-07-09 07:00:00,433.39,30.88,10.12,illinois,16.5,10.0,2,0.0,7,6,7
2023-07-09 08:00:00,429.12,30.88,9.71,illinois,16.4,10.7,0,0.0,8,6,7
2023-07-09 09:00:00,427.26,31.43,9.91,illinois,16.1,9.7,0,0.0,9,6,7
2023-07-09 10:00:00,431.16,30.83,9.3,illinois,15.4,6.6,8,0.0,10,6,7
2023-07-09 11:00:00,429.17,31.62,10.03,illinois,16.0,4.7,0,10.0,11,6,7
2023-07-09 12:00:00,426.69,32.17,11.5,illinois,18.1,5.4,0,117.0,12,6,7
2023-07-09 13:00:00,433.88,31.28,11.82,illinois,19.5,1.0,0,290.0,13,6,7
2023-07-09 14:00:00,446.07,29.86,11.85,illinois,20.9,0.8,0,475.0,14,6,7
2023-07-09 15:00:00,454.1,28.8,11.84,illinois,22.2,1.8,1,645.0,15,6,7
2023-07-09 16:00:00,457.67,28.19,11.98,illinois,23.7,2.5,33,760.0,16,6,7
2023-07-09 17:00:00,460.14,28.17,12.68,illinois,25.1,3.6,29,818.0,17,6,7
2023-07-09 18:00:00,464.75,28.2,13.36,illinois,26.0,3.9,34,835.0,18,6,7
2023-07-09 19:00:00,470.79,28.02,13.47,illinois,26.1,6.6,44,815.0,19,6,7
2023-07-09 20:00:00,466.55,28.84,14.64,illinois,25.6,9.3,43,731.0,20,6,7
2023-07-09 21:00:00,469.91,28.7,14.82,illinois,25.5,10.8,78,649.0,21,6,7
2023-07-09 22:00:00,468.52,28.72,14.81,illinois,25.2,10.4,93,545.0,22,6,7
2023-07-09 23:00:00,478.09,27.61,13.64,illinois,24.2,13.7,29,350.0,23,6,7
2023-07-10 00:00:00,492.57,25.84,11.66,illinois,24.5,12.5,25,243.0,0,0,7
2023-07-10 01:00:00,487.86,26.18,11.54,illinois,23.5,8.4,0,87.0,1,0,7
2023-07-10 02:00:00,472.12,27.9,12.83,illinois,22.5,11.2,0,5.0,2,0,7
2023-07-10 03:00:00,445.65,31.47,15.5,illinois,21.6,16.0,0,0.0,3,0,7
2023-07-10 04:00:00,424.33,35.19,18.18,illinois,20.5,15.3,0,0.0,4,0,7
2023-07-10 05:00:00,413.8,36.71,18.44,illinois,19.5,12.6,0,0.0,5,0,7
2023-07-10 06:00:00,393.56,39.02,19.86,illinois,18.9,12.4,0,0.0,6,0,7
2023-07-10 07:00:00,386.13,40.21,20.39,illinois,18.3,12.3,0,0.0,7,0,7
2023-07-10 08:00:00,387.11,40.67,20.44,illinois,17.8,12.1,0,0.0,8,0,7
2023-07-10 09:00:00,386.81,40.23,20.44,illinois,17.3,11.8,0,0.0,9,0,7
2023-07-10 10:00:00,389.99,39.53,20.54,illinois,16.7,12.2,0,0.0,10,0,7
2023-07-10 11:00:00,388.43,39.54,21.5,illinois,16.7,12.2,0,10.0,11,0,7
2023-07-10 12:00:00,393.08,38.46,21.36,illinois,18.5,9.2,0,116.0,12,0,7
2023-07-10 13:00:00,418.03,33.45,17.24,illinois,20.6,9.5,0,290.0,13,0,7
2023-07-10 14:00:00,437.17,31.0,15.48,illinois,23.1,11.5,0,474.0,14,0,7
2023-07-10 15:00:00,447.97,29.97,15.35,illinois,25.1,12.5,0,646.0,15,0,7
2023-07-10 16:00:00,456.88,29.22,15.4,illinois,26.4,13.3,0,786.0,16,0,7
2023-07-10 17:00:00,464.34,28.93,15.74,illinois,27.4,15.3,0,885.0,17,0,7
2023-07-10 18:00:00,463.4,29.35,16.7,illinois,28.1,17.1,0,933.0,18,0,7
2023-07-10 19:00:00,462.95,29.56,17.26,illinois,28.7,18.1,0,927.0,19,0,7
2023-07-10 20:00:00,457.78,30.3,18.32,illinois,29.0,19.1,0,869.0,20,0,7
2023-07-10 21:00:00,452.05,30.91,19.22,illinois,29.0,20.2,0,762.0,21,0,7
2023-07-10 22:00:00,451.99,30.74,19.07,illinois,28.6,22.0,0,615.0,22,0,7
2023-07-10 23:00:00,460.27,29.58,17.63,illinois,28.0,22.3,8,442.0,23,0,7
2023-07-11 00:00:00,473.68,27.95,15.47,illinois,26.5,16.1,14,258.0,0,1,7
2023-07-11 01:00:00,475.77,27.68,14.52,illinois,24.8,14.5,0,94.0,1,1,7
2023-07-11 02:00:00,471.76,28.68,14.99,illinois,23.3,15.3,25,5.0,2,1,7
2023-07-11 03:00:00,451.77,31.15,16.34,illinois,22.5,16.4,1,0.0,3,1,7
2023-07-11 04:00:00,438.05,33.31,17.3,illinois,21.9,16.0,43,0.0,4,1,7
2023-07-11 05:00:00,432.15,34.44,17.23,illinois,21.1,15.8,64,0.0,5,1,7
2023-07-11 06:00:00,416.94,35.88,17.03,illinois,20.6,16.6,5,0.0,6,1,7
2023-07-11 07:00:00,407.57,36.49,16.83,illinois,20.1,17.6,1,0.0,7,1,7
2023-07-11 08:00:00,399.23,38.23,17.87,illinois,19.9,17.8,1,0.0,8,1,7
2023-07-11 09:00:00,397.53,38.22,18.22,illinois,19.7,18.3,2,0.0,9,1,7
2023-07-11 10:00:00,402.99,36.92,17.63,illinois,19.8,18.3,4,0.0,10,1,7
2023-07-11 11:00:00,410.82,35.76,17.54,illinois,20.0,18.6,4,9.0,11,1,7
2023-07-11 12:00:00,421.4,34.29,17.17,illinois,21.3,13.8,5,109.0,12,1,7
2023-07-11 13:00:00,435.53,31.69,15.37,illinois,23.0,13.0,7,213.0,13,1,7
2023-07-11 14:00:00,449.7,29.55,14.23,illinois,25.4,13.7,7,454.0,14,1,7
2023-07-11 15:00:00,475.87,26.39,11.97,illinois,27.0,15.8,7,602.0,15,1,7
2023-07-11 16:00:00,495.11,23.72,9.96,illinois,28.5,17.6,8,750.0,16,1,7
2023-07-11 17:00:00,498.33,23.16,10.02,illinois,28.8,14.2,57,850.0,17,1,7
2023-07-11 18:00:00,497.53,22.9,10.18,illinois,21.2,25.8,92,751.0,18,1,7
2023-07-11 19:00:00,501.74,21.96,9.46,illinois,20.8,16.1,75,472.0,19,1,7
2023-07-11 20:00:00,499.63,22.39,9.99,illinois,21.0,14.9,78,553.0,20,1,7
2023-07-11 21:00:00,499.62,22.0,9.75,illinois,20.9,15.2,51,597.0,21,1,7
2023-07-11 22:00:00,502.68,21.63,9.27,illinois,20.4,17.8,18,524.0,22,1,7
2023-07-11 23:00:00,504.45,21.77,9.02,illinois,20.1,10.0,7,384.0,23,1,7
2023-07-12 00:00:00,507.95,21.86,8.58,illinois,19.4,10.2,100,237.0,0,2,7
2023-07-12 01:00:00,508.01,22.56,8.9,illinois,18.9,12.5,92,75.0,1,2,7
2023-07-12 02:00:00,499.25,24.56,10.5,illinois,18.5,10.2,99,4.0,2,2,7
2023-07-12 03:00:00,488.78,26.63,11.8,illinois,18.5,13.0,90,0.0,3,2,7
2023-07-12 04:00:00,476.78,28.33,12.66,illinois,18.4,13.5,100,0.0,4,2,7
2023-07-12 05:00:00,461.59,29.72,12.84,illinois,18.6,12.6,100,0.0,5,2,7
2023-07-12 06:00:00,442.44,31.26,13.02,illinois,18.8,8.8,100,0.0,6,2,7
2023-07-12 07:00:00,426.31,33.18,13.92,illinois,19.0,14.0,100,0.0,7,2,7
2023-07-12 08:00:00,404.92,36.42,16.84,illinois,18.9,10.4,93,0.0,8,2,7
2023-07-12 09:00:00,401.35,36.45,16.9,illinois,18.2,13.4,99,0.0,9,2,7
2023-07-12 10:00:00,408.84,34.94,16.17,illinois,17.5,18.4,100,0.0,10,2,7
2023-07-12 11:00:00,414.22,34.56,16.5,illinois,17.1,14.8,100,4.0,11,2,7
2023-07-12 12:00:00,421.54,33.7,16.64,illinois,17.8,14.8,100,27.0,12,2,7
2023-07-12 13:00:00,444.56,30.16,13.77,illinois,18.0,13.1,100,78.0,13,2,7
2023-07-12 14:00:00,470.93,26.95,11.33,illinois,18.5,10.3,100,111.0,14,2,7
2023-07-12 15:00:00,483.25,24.92,9.97,illinois,18.6,12.0,100,118.0,15,2,7
2023-07-12 16:00:00,500.71,22.47,8.15,illinois,19.1,10.2,100,144.0,16,2,7
2023-07-12 17:00:00,497.71,23.29,9.46,illinois,21.9,9.5,100,594.0,17,2,7
2023-07-12 18:00:00,496.48,23.59,10.23,illinois,24.1,11.4,100,601.0,18,2,7
2023-07-12 19:00:00,492.24,24.39,11.41,illinois,23.5,16.3,100,201.0,19,2,7
2023-07-12 20:00:00,489.1,25.19,12.4,illinois,23.2,10.2,100,202.0,20,2,7
2023-07-12 21:00:00,489.08,25.13,12.43,illinois,22.9,15.3,83,219.0,21,2,7
2023-07-12 22:00:00,491.82,24.18,11.53,illinois,23.2,24.4,89,249.0,22,2,7
2023-07-12 23:00:00,499.38,23.19,10.37,illinois,25.2,27.1,100,259.0,23,2,7
2023-07-13 00:00:00,509.02,21.97,8.71,illinois,21.2,29.6,30,48.0,0,3,7
2023-07-13 01:00:00,516.22,21.22,7.28,illinois,21.8,24.0,9,75.0,1,3,7
2023-07-13 02:00:00,518.48,21.42,6.73,illinois,20.1,27.6,100,4.0,2,3,7
2023-07-13 03:00:00,511.78,22.94,7.31,illinois,17.8,22.2,69,0.0,3,3,7
2023-07-13 04:00:00,507.1,23.79,7.18,illinois,17.8,17.5,10,0.0,4,3,7
2023-07-13 05:00:00,493.34,24.98,7.27,illinois,17.1,16.3,62,0.0,5,3,7
2023-07-13 06:00:00,482.65,25.35,6.69,illinois,16.8,15.8,17,0.0,6,3,7
2023-07-13 07:00:00,478.47,25.2,5.76,illinois,16.4,15.0,13,0.0,7,3,7
2023-07-13 08:00:00,468.5,26.05,6.07,illinois,16.0,12.9,13,0.0,8,3,7
2023-07-13 09:00:00,464.72,26.67,7.1,illinois,15.9,13.4,9,0.0,9,3,7
2023-07-13 10:00:00,468.04,26.89,8.05,illinois,16.0,12.7,5,0.0,10,3,7
2023-07-13 11:00:00,468.45,27.46,9.73,illinois,16.0,10.6,14,8.0,11,3,7
2023-07-13 12:00:00,481.71,26.34,9.66,illinois,17.0,11.1,35,107.0,12,3,7
2023-07-13 13:00:00,497.95,24.41,8.23,illinois,17.6,10.2,100,183.0,13,3,7
2023-07-13 14:00:00,501.72,23.79,8.27,illinois,18.4,7.4,100,293.0,14,3,7
2023-07-13 15:00:00,498.86,23.73,8.93,illinois,19.3,5.1,100,424.0,15,3,7
2023-07-13 16:00:00,496.33,23.72,9.68,illinois,20.0,7.6,100,509.0,16,3,7
2023-07-13 17:00:00,487.25,24.71,11.22,illinois,20.0,13.1,100,589.0,17,3,7
2023-07-13 18:00:00,477.67,26.12,13.28,illinois,20.6,14.6,100,689.0,18,3,7
2023-07-13 19:00:00,473.65,26.77,14.51,illinois,20.8,14.1,100,577.0,19,3,7
2023-07-13 20:00:00,473.03,26.84,14.78,illinois,21.2,11.7,88,568.0,20,3,7
2023-07-13 21:00:00,477.06,26.2,14.3,illinois,22.0,12.1,47,602.0,21,3,7
2023-07-13 22:00:00,486.24,24.85,12.79,illinois,22.5,12.9,17,472.0,22,3,7
2023-07-13 23:00:00,490.45,24.3,11.91,illinois,22.9,14.3,21,382.0,23,3,7
2023-07-14 00:00:00,501.56,22.6,9.62,illinois,23.4,12.9,43,238.0,0,4,7
2023-07-14 01:00:00,504.76,22.26,8.75,illinois,22.7,11.2,100,62.0,1,4,7
2023-07-14 02:00:00,498.07,23.61,9.64,illinois,21.9,12.9,100,2.0,2,4,7
2023-07-14 03:00:00,483.96,26.51,11.83,illinois,21.1,11.6,100,0.0,3,4,7
2023-07-14 04:00:00,472.79,28.38,12.65,illinois,20.8,12.4,5,0.0,4,4,7
2023-07-14 05:00:00,454.62,29.59,12.72,illinois,20.1,12.9,4,0.0,5,4,7
2023-07-14 06:00:00,438.43,30.35,12.39,illinois,19.8,13.7,12,0.0,6,4,7
2023-07-14 07:00:00,432.54,30.34,11.39,illinois,19.6,13.4,0,0.0,7,4,7
2023-07-14 08:00:00,433.89,29.99,10.64,illinois,19.5,13.5,1,0.0,8,4,7
2023-07-14 09:00:00,442.48,28.82,9.87,illinois,19.5,14.9,0,0.0,9,4,7
2023-07-14 10:00:00,455.07,27.94,9.79,illinois,19.6,15.8,7,0.0,10,4,7
2023-07-14 11:00:00,452.32,29.03,11.7,illinois,19.8,15.5,7,7.0,11,4,7
2023-07-14 12:00:00,459.96,28.4,11.83,illinois,21.0,13.3,90,102.0,12,4,7
2023-07-14 13:00:00,469.75,26.95,10.96,illinois,22.9,16.0,64,262.0,13,4,7
2023-07-14 14:00:00,481.89,25.05,9.96,illinois,24.4,16.3,27,345.0,14,4,7
2023-07-14 15:00:00,484.84,24.58,10.09,illinois,26.2,23.6,47,566.0,15,4,7
2023-07-14 16:00:00,479.05,25.08,11.21,illinois,26.7,12.8,53,578.0,16,4,7
2023-07-14 17:00:00,475.25,25.54,12.29,illinois,28.6,15.8,33,689.0,17,4,7
2023-07-14 18:00:00,472.68,25.52,12.78,illinois,30.1,25.9,71,886.0,18,4,7
2023-07-14 19:00:00,460.34,27.15,14.78,illinois,30.5,24.1,58,793.0,19,4,7
2023-07-14 20:00:00,455.0,27.44,15.48,illinois,31.0,24.4,100,773.0,20,4,7
2023-07-14 21:00:00,453.76,27.47,15.62,illinois,30.4,20.0,100,564.0,21,4,7
2023-07-14 22:00:00,459.38,26.51,14.37,illinois,29.8,16.7,100,355.0,22,4,7
2023-07-14 23:00:00,471.55,25.01,12.5,illinois,28.3,14.2,100,171.0,23,4,7
2023-07-15 00:00:00,491.01,23.18,10.0,illinois,24.5,8.9,100,74.0,0,5,7
2023-07-15 01:00:00,492.5,23.5,9.62,illinois,22.3,7.3,100,20.0,1,5,7
2023-07-15 02:00:00,486.25,25.08,10.62,illinois,22.0,9.0,100,2.0,2,5,7
2023-07-15 03:00:00,483.09,26.13,10.8,illinois,21.9,13.6,100,0.0,3,5,7
2023-07-15 04:00:00,479.62,27.03,11.01,illinois,21.5,20.2,100,0.0,4,5,7
2023-07-15 05:00:00,464.56,28.61,11.49,illinois,21.6,12.7,100,0.0,5,5,7
2023-07-15 06:00:00,445.07,29.96,11.79,illinois,21.3,13.1,100,0.0,6,5,7
2023-07-15 07:00:00,432.64,31.04,12.01,illinois,21.4,14.4,100,0.0,7,5,7
2023-07-15 08:00:00,432.09,30.84,11.55,illinois,21.5,13.6,100,0.0,8,5,7
2023-07-15 09:00:00,425.88,31.53,11.77,illinois,21.1,10.6,100,0.0,9,5,7
2023-07-15 10:00:00,434.16,30.58,10.83,illinois,21.0,11.3,100,0.0,10,5,7
2023-07-15 11:00:00,440.01,29.91,10.59,illinois,21.0,10.7,100,2.0,11,5,7
2023-07-15 12:00:00,450.82,28.79,10.15,illinois,20.4,10.0,100,17.0,12,5,7
